Time,Power_on_conv,Power_on_convmodel,Iset,Treal,T,Preal,P,Freal,F,Icoil,Ireal,
2021 04 22_15:29:55:796022 ,0.0,0.0,0.0,26.5,-20,50.0,-1,49.800000000000004,-1,-1,0.3
2021 04 22_15:29:55:904503 ,1.0,1.0,60.0,26.5,-20,1675.0,-1,28.1,-1,-1,60.6
2021 04 22_15:29:56:014561 ,1.0,1.0,60.0,26.5,-20,1675.0,-1,28.1,-1,-1,60.45
2021 04 22_15:29:56:123897 ,1.0,1.0,60.0,26.5,-20,4700.0,-1,28.4,-1,-1,60.45
2021 04 22_15:29:56:233124 ,1.0,1.0,60.0,26.6,-20,6025.0,-1,28.4,-1,-1,60.45
2021 04 22_15:29:56:341713 ,1.0,1.0,60.0,26.8,-20,6025.0,-1,27.9,-1,-1,60.45
2021 04 22_15:29:56:451673 ,1.0,1.0,60.0,27.0,-20,6025.0,-1,28.1,-1,-1,60.45
2021 04 22_15:29:56:559935 ,1.0,1.0,60.0,27.3,-20,6025.0,-1,28.4,-1,-1,60.6
2021 04 22_15:29:56:667974 ,1.0,1.0,60.0,27.7,-20,6025.0,-1,28.1,-1,-1,60.45
2021 04 22_15:29:56:779532 ,1.0,1.0,60.0,28.2,-20,6025.0,-1,28.1,-1,-1,60.45
2021 04 22_15:29:56:886797 ,1.0,1.0,60.0,28.7,-20,6025.0,-1,28.4,-1,-1,60.45
2021 04 22_15:29:56:998804 ,1.0,1.0,60.0,29.2,-20,6025.0,-1,28.2,-1,-1,60.45
2021 04 22_15:29:57:109851 ,1.0,1.0,60.0,29.8,-20,6025.0,-1,28.1,-1,-1,60.45
2021 04 22_15:29:57:219625 ,1.0,1.0,60.0,30.5,-20,6025.0,-1,27.9,-1,-1,60.45
2021 04 22_15:29:57:328860 ,1.0,1.0,60.0,31.3,-20,6025.0,-1,27.9,-1,-1,60.45
2021 04 22_15:29:57:440216 ,1.0,1.0,60.0,32.9,-20,6025.0,-1,27.9,-1,-1,60.89999999999999
2021 04 22_15:29:57:552222 ,1.0,1.0,60.0,33.8,-20,6025.0,-1,27.9,-1,-1,60.89999999999999
