Time,Power_on_conv,Power_on_convmodel,Iset,Treal,T,Preal,P,Freal,F,Icoil,Ireal,
2021 04 22_14:12:04:354387 ,0.0,0.0,0.0,22.2,-20,50.0,-1,49.800000000000004,-1,-1,0.3
2021 04 22_14:12:04:463764 ,1.0,1.0,45.0,22.2,-20,50.0,-1,49.699999999999996,-1,-1,0.3
2021 04 22_14:12:04:573660 ,1.0,1.0,45.0,22.2,-20,3925.0,-1,29.0,-1,-1,45.6
2021 04 22_14:12:04:681801 ,1.0,1.0,45.0,22.2,-20,9950.0,-1,28.799999999999997,-1,-1,45.449999999999996
2021 04 22_14:12:04:791604 ,1.0,1.0,45.0,22.2,-20,9950.0,-1,28.799999999999997,-1,-1,45.6
2021 04 22_14:12:04:900412 ,1.0,1.0,45.0,22.7,-20,11050.0,-1,28.799999999999997,-1,-1,45.6
2021 04 22_14:12:05:007786 ,1.0,1.0,45.0,23.5,-20,11100.000000000002,-1,28.700000000000003,-1,-1,45.6
2021 04 22_14:12:05:117101 ,1.0,1.0,45.0,24.6,-20,11125.0,-1,28.799999999999997,-1,-1,45.6
2021 04 22_14:12:05:225297 ,1.0,1.0,45.0,25.9,-20,11125.0,-1,28.799999999999997,-1,-1,45.449999999999996
2021 04 22_14:12:05:334762 ,1.0,1.0,45.0,27.4,-20,11175.0,-1,29.2,-1,-1,45.6
2021 04 22_14:12:05:446270 ,1.0,1.0,45.0,30.9,-20,11175.0,-1,29.0,-1,-1,45.6
2021 04 22_14:12:05:560271 ,1.0,1.0,45.0,32.9,-20,11175.0,-1,29.0,-1,-1,45.449999999999996
2021 04 22_14:12:05:670309 ,1.0,1.0,45.0,35.0,-20,11200.000000000002,-1,29.0,-1,-1,45.449999999999996
2021 04 22_14:12:05:781309 ,1.0,1.0,45.0,37.2,-20,11200.000000000002,-1,28.4,-1,-1,45.449999999999996
2021 04 22_14:12:05:891557 ,1.0,1.0,45.0,39.5,-20,11200.000000000002,-1,28.5,-1,-1,45.449999999999996
2021 04 22_14:12:05:999868 ,1.0,1.0,45.0,42.0,-20,11200.000000000002,-1,28.2,-1,-1,45.15
2021 04 22_14:12:06:108896 ,1.0,1.0,45.0,44.5,-20,11200.000000000002,-1,28.700000000000003,-1,-1,45.6
2021 04 22_14:12:06:218733 ,1.0,1.0,45.0,47.2,-20,11250.0,-1,29.0,-1,-1,45.449999999999996
2021 04 22_14:12:06:327300 ,1.0,1.0,45.0,50.0,-20,11250.0,-1,29.0,-1,-1,45.449999999999996
2021 04 22_14:12:06:438629 ,1.0,1.0,45.0,55.9,-20,11250.0,-1,28.5,-1,-1,45.6
2021 04 22_14:12:06:547104 ,1.0,1.0,45.0,59.0,-20,11250.0,-1,28.2,25164.60605224352,4500.0,45.6
2021 04 22_14:12:06:657714 ,1.0,1.0,45.0,62.2,-20,11250.0,-1,28.2,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:06:766025 ,1.0,1.0,45.0,65.5,-20,11275.0,-1,28.700000000000003,25164.60605224352,4500.0,45.6
2021 04 22_14:12:06:876781 ,1.0,1.0,45.0,68.5,-20,11325.0,-1,28.2,25164.60605224352,4500.0,45.6
2021 04 22_14:12:06:986900 ,1.0,1.0,45.0,71.1,-20,11325.0,-1,28.4,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:07:095515 ,1.0,1.0,45.0,73.6,-20,11325.0,-1,28.2,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:07:203989 ,1.0,1.0,45.0,76.0,-20,11325.0,-1,28.2,25164.60605224352,4500.0,45.6
2021 04 22_14:12:07:311850 ,1.0,1.0,45.0,78.3,-20,11325.0,-1,28.2,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:07:422914 ,1.0,1.0,45.0,80.4,-20,11375.0,-1,28.2,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:07:532715 ,1.0,1.0,45.0,82.5,-20,11375.0,-1,28.1,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:07:640897 ,1.0,1.0,45.0,86.6,-20,11375.0,-1,28.2,25164.60605224352,4500.0,45.6
2021 04 22_14:12:07:750148 ,1.0,1.0,45.0,88.5,-20,11375.0,-1,28.1,25164.60605224352,4500.0,45.6
2021 04 22_14:12:07:859039 ,1.0,1.0,45.0,90.4,-20,11399.999999999998,-1,28.5,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:07:967094 ,1.0,1.0,45.0,92.3,-20,11399.999999999998,-1,28.5,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:08:077094 ,1.0,1.0,45.0,94.2,-20,11399.999999999998,-1,28.700000000000003,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:08:187107 ,1.0,1.0,45.0,96.0,-20,11399.999999999998,-1,28.2,25164.60605224352,4500.0,45.6
2021 04 22_14:12:08:297659 ,1.0,1.0,45.0,97.8,-20,11450.0,-1,28.1,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:08:408346 ,1.0,1.0,45.0,99.5,-20,11450.0,-1,28.2,25164.60605224352,4500.0,45.6
2021 04 22_14:12:08:517101 ,1.0,1.0,45.0,101.3,-20,11450.0,-1,28.1,25164.60605224352,4500.0,45.6
2021 04 22_14:12:08:626906 ,1.0,1.0,45.0,103.0,-20,11450.0,-1,28.1,25164.60605224352,4500.0,45.6
2021 04 22_14:12:08:736066 ,1.0,1.0,45.0,104.7,-20,11475.0,-1,28.1,25164.60605224352,4500.0,45.6
2021 04 22_14:12:08:844894 ,1.0,1.0,45.0,108.0,-20,11475.0,-1,28.2,25164.60605224352,4500.0,45.6
2021 04 22_14:12:08:954130 ,1.0,1.0,45.0,109.6,-20,11475.0,-1,28.1,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:09:061912 ,1.0,1.0,45.0,111.3,-20,11525.0,-1,28.1,25164.60605224352,4500.0,45.6
2021 04 22_14:12:09:168867 ,1.0,1.0,45.0,112.9,-20,11525.0,-1,28.2,25164.60605224352,4500.0,45.6
2021 04 22_14:12:09:278780 ,1.0,1.0,45.0,114.5,-20,11525.0,-1,28.2,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:09:388791 ,1.0,1.0,45.0,116.1,-20,11525.0,-1,28.700000000000003,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:09:497810 ,1.0,1.0,45.0,117.7,-20,11525.0,-1,28.5,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:09:607787 ,1.0,1.0,45.0,119.3,-20,11550.0,-1,28.5,25164.60605224352,4500.0,45.6
2021 04 22_14:12:09:717030 ,1.0,1.0,45.0,120.9,-20,11550.0,-1,28.4,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:09:828037 ,1.0,1.0,45.0,122.5,-20,11550.0,-1,28.1,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:09:934828 ,1.0,1.0,45.0,124.1,-20,11550.0,-1,27.9,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:10:041393 ,1.0,1.0,45.0,127.3,-20,11550.0,-1,27.9,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:10:151052 ,1.0,1.0,45.0,128.8,-20,11550.0,-1,27.7,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:10:259936 ,1.0,1.0,45.0,130.4,-20,11600.0,-1,27.9,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:10:367105 ,1.0,1.0,45.0,131.8,-20,11600.0,-1,27.9,25164.60605224352,4500.0,45.6
2021 04 22_14:12:10:476016 ,1.0,1.0,45.0,133.4,-20,11600.0,-1,27.7,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:10:584239 ,1.0,1.0,45.0,135.0,-20,11600.0,-1,27.7,25164.60605224352,4500.0,45.6
2021 04 22_14:12:10:694649 ,1.0,1.0,45.0,136.6,-20,11650.0,-1,27.7,25164.60605224352,4500.0,45.6
2021 04 22_14:12:10:804837 ,1.0,1.0,45.0,138.2,-20,11650.0,-1,27.7,25164.60605224352,4500.0,45.6
2021 04 22_14:12:10:913715 ,1.0,1.0,45.0,139.8,-20,11650.0,-1,27.7,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:11:022536 ,1.0,1.0,45.0,141.4,-20,11650.0,-1,27.7,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:11:131634 ,1.0,1.0,45.0,143.0,-20,11675.0,-1,28.5,25164.60605224352,4500.0,45.449999999999996
2021 04 22_14:12:11:239750 ,1.0,1.0,45.0,146.1,-20,11675.0,-1,28.2,25164.60605224352,4500.0,45.449999999999996
