Time,Power_on_conv,Power_on_convmodel,Iset,Treal,T,Preal,P,Freal,F,Icoil,Ireal,
2021 04 22_10:05:03:074077 ,0.0,0.0,0.0,23.3,-20,50.0,-1,49.800000000000004,-1,-1,0.3
2021 04 22_10:05:03:182717 ,1.0,1.0,15.0,23.3,-20,50.0,-1,49.800000000000004,-1,-1,15.75
2021 04 22_10:05:03:291699 ,1.0,1.0,15.0,23.3,-20,200.0,-1,18.3,-1,-1,15.75
2021 04 22_10:05:03:400915 ,1.0,1.0,15.0,23.3,-20,1050.0,-1,19.0,-1,-1,15.450000000000001
2021 04 22_10:05:03:511814 ,1.0,1.0,15.0,23.6,-20,1675.0,-1,19.4,-1,-1,15.3
2021 04 22_10:05:03:618496 ,1.0,1.0,15.0,23.9,-20,1675.0,-1,19.6,-1,-1,15.3
2021 04 22_10:05:03:727923 ,1.0,1.0,15.0,24.5,-20,1675.0,-1,19.7,-1,-1,15.3
2021 04 22_10:05:03:838605 ,1.0,1.0,15.0,24.9,-20,1724.9999999999998,-1,19.6,-1,-1,15.450000000000001
2021 04 22_10:05:03:948896 ,1.0,1.0,15.0,25.5,-20,1724.9999999999998,-1,19.6,-1,-1,15.450000000000001
2021 04 22_10:05:04:055866 ,1.0,1.0,15.0,26.1,-20,1724.9999999999998,-1,19.6,-1,-1,15.450000000000001
2021 04 22_10:05:04:164711 ,1.0,1.0,15.0,26.8,-20,1724.9999999999998,-1,19.7,-1,-1,15.450000000000001
2021 04 22_10:05:04:272762 ,1.0,1.0,15.0,27.4,-20,1724.9999999999998,-1,19.9,-1,-1,15.3
2021 04 22_10:05:04:382426 ,1.0,1.0,15.0,28.2,-20,1724.9999999999998,-1,19.6,-1,-1,15.450000000000001
2021 04 22_10:05:04:489766 ,1.0,1.0,15.0,28.9,-20,1724.9999999999998,-1,19.7,-1,-1,15.3
2021 04 22_10:05:04:598898 ,1.0,1.0,15.0,30.5,-20,1675.0,-1,19.6,-1,-1,15.3
2021 04 22_10:05:04:708451 ,1.0,1.0,15.0,31.5,-20,1675.0,-1,19.6,-1,-1,15.3
2021 04 22_10:05:04:817124 ,1.0,1.0,15.0,32.5,-20,1675.0,-1,19.7,-1,-1,15.3
2021 04 22_10:05:04:926053 ,1.0,1.0,15.0,33.5,-20,1675.0,-1,19.6,-1,-1,15.3
2021 04 22_10:05:05:036754 ,1.0,1.0,15.0,34.3,-20,1724.9999999999998,-1,19.6,-1,-1,15.3
2021 04 22_10:05:05:146034 ,0.0,0.0,0.0,35.1,-20,1724.9999999999998,-1,19.7,0.0,-1,15.450000000000001
2021 04 22_10:05:05:254880 ,0.0,0.0,0.0,36.0,-20,1724.9999999999998,-1,19.7,25164.60605224352,1500.0,0.3
2021 04 22_10:05:05:362745 ,0.0,0.0,0.0,36.9,-20,1325.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:05:469951 ,0.0,0.0,0.0,37.9,-20,750.0,-1,49.699999999999996,25164.60605224352,1500.0,0.3
2021 04 22_10:05:05:577865 ,0.0,0.0,0.0,38.5,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:05:688862 ,0.0,0.0,0.0,38.9,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:05:796981 ,0.0,0.0,0.0,39.0,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:05:905823 ,0.0,0.0,0.0,39.2,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:06:014736 ,0.0,0.0,0.0,39.1,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:06:123164 ,0.0,0.0,0.0,39.0,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:06:230955 ,0.0,0.0,0.0,38.9,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:06:340746 ,0.0,0.0,0.0,38.6,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:06:451863 ,0.0,0.0,0.0,38.4,-20,50.0,-1,49.699999999999996,25164.60605224352,1500.0,0.3
2021 04 22_10:05:06:560765 ,0.0,0.0,0.0,38.2,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:06:670234 ,0.0,0.0,0.0,37.8,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:06:777191 ,0.0,0.0,0.0,37.2,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:06:885937 ,0.0,0.0,0.0,36.7,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:06:994185 ,0.0,0.0,0.0,36.1,-20,50.0,-1,49.699999999999996,25164.60605224352,1500.0,0.3
2021 04 22_10:05:07:104976 ,0.0,0.0,0.0,35.3,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:07:214161 ,0.0,0.0,0.0,34.8,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:07:322709 ,0.0,0.0,0.0,34.2,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:07:431742 ,0.0,0.0,0.0,33.6,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:07:540828 ,0.0,0.0,0.0,33.2,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:05:07:649680 ,0.0,0.0,0.0,32.8,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
