Time,Power_on_conv,Power_on_convmodel,Iset,Treal,T,Preal,P,Freal,F,Icoil,Ireal,
2021 04 22_10:09:19:444247 ,0.0,1.0,0.0,25.6,-20,50.0,-1,49.800000000000004,-1,-1,0.3
2021 04 22_10:09:19:552751 ,1.0,1.0,15.0,25.6,-20,50.0,-1,49.800000000000004,-1,-1,0.3
2021 04 22_10:09:19:661224 ,1.0,1.0,15.0,25.6,-20,750.0,-1,18.700000000000003,-1,-1,15.3
2021 04 22_10:09:19:770308 ,1.0,1.0,15.0,25.6,-20,1650.0,-1,19.3,-1,-1,15.3
2021 04 22_10:09:19:880919 ,1.0,1.0,15.0,25.9,-20,1675.0,-1,19.6,-1,-1,15.3
2021 04 22_10:09:19:989817 ,1.0,1.0,15.0,26.1,-20,1675.0,-1,19.6,-1,-1,15.3
2021 04 22_10:09:20:098180 ,1.0,1.0,15.0,26.5,-20,1675.0,-1,19.6,-1,-1,15.3
2021 04 22_10:09:20:206735 ,1.0,1.0,15.0,26.8,-20,1724.9999999999998,-1,19.7,-1,-1,15.3
2021 04 22_10:09:20:316053 ,1.0,1.0,15.0,27.9,-20,1724.9999999999998,-1,19.6,-1,-1,15.450000000000001
2021 04 22_10:09:20:424929 ,1.0,1.0,15.0,28.5,-20,1675.0,-1,19.7,-1,-1,15.450000000000001
2021 04 22_10:09:20:534451 ,1.0,1.0,15.0,29.1,-20,1724.9999999999998,-1,19.6,-1,-1,15.3
2021 04 22_10:09:20:643778 ,1.0,1.0,15.0,29.7,-20,1724.9999999999998,-1,19.7,-1,-1,15.450000000000001
2021 04 22_10:09:20:752707 ,1.0,1.0,15.0,30.6,-20,1724.9999999999998,-1,19.7,-1,-1,15.3
2021 04 22_10:09:20:862271 ,1.0,1.0,15.0,31.2,-20,1724.9999999999998,-1,19.6,-1,-1,15.450000000000001
2021 04 22_10:09:20:972717 ,1.0,1.0,15.0,32.0,-20,1724.9999999999998,-1,19.6,-1,-1,15.450000000000001
2021 04 22_10:09:21:082478 ,1.0,1.0,15.0,32.8,-20,1724.9999999999998,-1,19.7,-1,-1,15.450000000000001
2021 04 22_10:09:21:189909 ,1.0,1.0,15.0,33.6,-20,1724.9999999999998,-1,19.6,-1,-1,15.450000000000001
2021 04 22_10:09:21:299206 ,1.0,1.0,15.0,34.4,-20,1724.9999999999998,-1,19.9,-1,-1,15.450000000000001
2021 04 22_10:09:21:408745 ,1.0,1.0,15.0,35.2,-20,1724.9999999999998,-1,19.6,-1,-1,15.3
2021 04 22_10:09:21:517040 ,0.0,0.0,0.0,37.1,-20,1575.0,-1,49.699999999999996,0.0,-1,0.3
2021 04 22_10:09:21:625925 ,0.0,0.0,0.0,38.0,-20,1050.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:09:21:733749 ,0.0,0.0,0.0,39.1,-20,1050.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
2021 04 22_10:09:21:841742 ,0.0,0.0,0.0,39.6,-20,50.0,-1,49.800000000000004,25164.60605224352,1500.0,0.3
